Date,Price A1,Price A2,AA bond,BB bond,CC Bond,Gold,Silver,Copper,Chy- INR,GBP - INR,USD - INR,Mutual Fund J,Mutual Fund K ,Mutual Fund L,Stock A,Stock B,Stock C,Stock D,Index
11-05-2016,12.36051761,17.02324303,82.89471994,75.78092784,66.95202072,29935.00,41267,312.45,10.2528,76.0425,66.5610,109,75.76,13.510,204.75,862.55,9988.4,379.6,7848.85
12-05-2016,12.33029244,17.08957002,82.93301635,75.83276079,66.98174659,29901.00,40833,308.50,10.2439,75.9490,66.7570,110,75.2,13.600,207.4,853,9876.55,383.03,7900.4
13-05-2016,12.34642888,17.07377321,82.87960813,75.84163585,66.99524725,30034.00,40984,309.90,10.235,75.5930,66.8550,109,75.51,13.680,207.1,831.8,9496.4,380.3,7814.9
16-05-2016,12.34416422,17.04504086,83.01348862,75.92018732,67.07468856,29977.00,40992,311.65,10.2503,75.6640,66.8440,109,74.35,13.690,204.7,846.25,9531.6,387.6,7860.75
17-05-2016,12.3521956,17.08892588,83.00265049,75.92544887,67.09790833,30049.00,41189,311.35,10.2485,75.6055,66.8250,110,74.69,13.610,203.73,834.05,9300.85,384.48,7890.75
18-05-2016,12.30279681,17.07471993,83.00639461,75.92400604,67.15847065,30055.00,41052,311.10,10.2679,75.3115,67.1400,109,74.85,13.650,203.13,825.5,9360,380.22,7870.15
19-05-2016,12.3209216,17.04780481,83.01204051,75.94254846,67.16560152,29797.00,39830,310.70,10.3003,75.5485,67.4360,109,73.84,13.430,205.38,815.1,9100.35,379.77,7783.4
20-05-2016,12.28344501,17.0333219,83.08869174,75.9976872,67.21001975,29691.00,39844,308.45,10.2929,75.6590,67.4080,108,73.67,13.490,204.52,812.4,9140.35,380.3,7749.7
23-05-2016,12.27500914,17.05823188,83.10325114,76.07145546,67.24322776,29684.00,39677,309.40,10.2826,75.6265,67.4090,108,75,13.530,202.38,819.6,9134.05,378.92,7731.05
24-05-2016,12.2774834,17.10323734,83.11588312,76.08217226,67.29969941,29300.00,39345,311.50,10.314,75.3470,67.6300,107,74.83,13.480,198.05,823.1,9088.65,379.98,7748.85
25-05-2016,12.30060132,17.10669403,83.13674198,76.10906952,67.35374446,28955.00,39228,315.05,10.2643,75.0430,67.2730,109,75.46,13.570,200.8,840.1,9265.35,391.1,7934.9
26-05-2016,12.26229803,17.13088847,83.12322598,76.10999083,67.37031759,28738.00,39062,313.10,10.2069,74.9175,66.9270,110,76.59,13.590,200.98,850.35,9197.15,394.42,8069.65
27-05-2016,12.26773938,17.13079933,83.15352259,76.14542794,67.39205131,28603.00,38885,314.35,10.213,74.5050,67.0310,111,77.56,13.700,207.02,861.2,9371.15,395.6,8156.65
30-05-2016,12.25996004,17.1336903,83.21630096,76.18905001,67.46356714,28603.00,38594,312.50,10.2033,74.8720,67.1710,112,78.34,13.710,201.4,854.35,9370.85,393.25,8178.5
31-05-2016,12.2256005,17.14781204,83.20507707,76.20669989,67.51137355,28627.00,38409,312.45,10.2096,74.8165,67.2090,112,77.76,13.620,207.88,848.2,9242.9,393.97,8160.1
01-06-2016,12.16990238,17.18715514,83.23164825,76.23847334,67.51734719,28646.00,38470,310.50,10.256,75.4515,67.4340,111,78,13.670,210.27,855.15,9356.6,391.72,8179.95
02-06-2016,12.15199511,17.22477005,83.26174682,76.25694329,67.57208505,28591.00,38537,309.00,10.216,75.0105,67.2680,112,78.44,13.810,209.98,868.2,9403.4,391.65,8218.95
03-06-2016,12.18991567,17.23483696,83.28267931,76.31358044,67.59191982,29011.00,39089,313.60,10.2058,76.1585,67.0000,112,77.34,13.610,211.7,884.85,9393.5,390.58,8220.8
06-06-2016,12.25305432,17.13405694,83.30740698,76.35845025,67.65931997,29450.00,39156,313.60,10.1756,75.8365,66.7900,112,78.25,13.730,208.8,879.35,9497.45,390.37,8201.05
07-06-2016,12.30974053,17.14769306,83.30810442,76.37411299,67.68613787,29366.00,39014,303.35,10.1435,75.7105,66.6580,113,78.54,13.660,209.38,897.05,9414.05,391.23,8266.45
08-06-2016,12.34452139,17.17247552,83.34848055,76.39846466,67.6977933,29629.00,40261,304.20,10.1334,75.7700,66.5000,113,79.06,13.920,207.63,897.2,9412.3,387.53,8273.05
09-06-2016,12.35939456,17.16445898,83.37529927,76.41275346,67.74603184,29937.00,40914,301.70,10.1727,75.5375,66.7530,112,78.5,13.910,207.63,876.45,9292,386.47,8203.6
10-06-2016,12.37090706,17.10309426,83.40402078,76.43783719,67.8039895,30084.00,41067,301.35,10.2031,75.3280,66.9520,112,78.02,13.870,204.93,874.65,9310.1,387.12,8170.05
13-06-2016,12.33326836,17.1347695,83.43986193,76.51039379,67.85970221,30399.00,41471,305.70,10.202,75.8670,67.1870,112,77.1,13.590,208,874.2,9223.85,384.3,8110.6
14-06-2016,12.32321271,17.18166526,83.44085005,76.52406872,67.89022341,30558.00,41524,304.85,10.2012,75.4215,67.2920,112,77.26,13.770,206.93,865.7,9376.85,383.95,8108.85
15-06-2016,12.29817807,17.21631575,83.50613433,76.55104711,67.93294984,30444.00,41562,310.80,10.1915,75.5270,67.0790,113,78.67,13.900,208.9,874.65,9318.6,389.85,8206.6
16-06-2016,12.32209418,17.26068699,83.46800816,76.57068945,67.95424404,30607.00,41706,305.35,10.2116,75.5675,67.3150,112,79.5,13.830,207.7,879.45,9413.85,387.38,8140.75
17-06-2016,12.3571193,17.25058169,83.51859235,76.5817682,68.00943279,30602.00,41368,305.00,10.1806,75.6390,67.0740,113,80.33,13.740,206.57,881.35,9389.55,390,8170.2
20-06-2016,12.33192128,17.28951073,83.55383677,76.66323517,68.05791911,30695.00,41804,312.65,10.2707,76.4270,67.5510,113,78.75,13.770,205.1,879.4,9330.3,390.68,8238.5
21-06-2016,12.33312191,17.34097876,83.56565216,76.67624527,68.08055213,30296.00,41361,317.65,10.261,76.0190,67.6240,113,78.23,13.890,206.3,870.25,9356.6,388.88,8219.9
22-06-2016,12.33585017,17.32045099,83.56909817,76.71013542,68.11592237,30122.00,41205,317.60,10.2546,76.1975,67.4490,113,78.97,13.890,207.52,859.25,9393.8,390.5,8203.7
23-06-2016,12.34552863,17.36287873,83.59433585,76.73027665,68.15573668,29914.00,41192,321.45,10.2291,76.6210,67.2790,113,78.04,13.890,210.55,869.35,9329.7,396.7,8270.45
24-06-2016,12.39176607,17.42897462,83.5952331,76.7954269,68.16139635,31401.00,42398,317.30,10.2517,75.4675,67.8850,112,79.24,13.710,209.23,859.1,9331.1,387.3,8088.6
27-06-2016,12.34807617,17.38261119,83.66697326,76.81723342,68.29726732,31548.00,42295,317.85,10.2103,74.8650,67.9140,112,77.43,13.660,210.55,858.85,9355.35,386.65,8094.7
28-06-2016,12.32835698,17.3511891,83.67575741,76.80939556,68.29962792,31315.00,42354,324.90,10.1856,74.9370,67.7150,113,77.31,13.970,217.48,887.75,9583.15,388.98,8127.85
29-06-2016,12.40739027,17.42585846,83.70156608,76.85165705,68.34199879,31315.00,43196,325.35,10.1588,75.0065,67.4220,114,78.24,14.100,219.93,883.8,9558.1,389.43,8204
30-06-2016,12.37652246,17.45621046,83.71269617,76.88579013,68.36087765,31199.00,43448,327.15,10.1539,74.9660,67.5040,115,79.23,14.200,220.3,898.55,9611.2,392.15,8287.75
01-07-2016,12.35023879,17.47918802,83.7298226,76.93395922,68.40184073,31463.00,46401,339.60,10.0951,74.8225,67.1900,115,79.05,14.510,236.5,897.6,9577.55,391.5,8328.35
04-07-2016,12.26911979,17.45611558,83.78651498,76.95505642,68.45417135,31783.00,48260,338.85,10.0918,75.0375,67.2650,115,78.53,14.430,239.52,893.05,9746.1,390.93,8370.7
05-07-2016,12.23274817,17.48960457,83.7894974,77.00817795,68.47508927,31953.00,47380,334.65,10.0955,74.6900,67.4340,115,79.11,14.410,238.45,890.2,9715.7,388.53,8335.95
07-07-2016,12.26009688,17.48604656,83.82913885,77.03807799,68.54454771,31881.00,46903,325.40,10.1025,74.6700,67.4950,115,79.1,14.380,236.6,918.3,9796.55,395.22,8337.9
08-07-2016,12.29826809,17.45524672,83.85950047,77.04133643,68.56661607,31719.00,47472,324.60,10.0387,74.2190,67.1390,115,79.13,14.400,234.1,920.7,9725.8,391.62,8323.2
11-07-2016,12.2365248,17.47078448,83.89848681,77.12985213,68.65909771,31578.00,47823,328.10,10.0297,74.2405,67.1380,116,79.95,14.500,238.82,929.4,9773.05,399.92,8467.9
12-07-2016,12.32070015,17.48170485,83.90327401,77.1427228,68.69043709,31039.00,47328,336.65,10.0133,74.0710,66.9750,117,80.76,14.530,238.27,925.3,9838.55,400.72,8521.05
13-07-2016,12.36726205,17.51438393,83.93635942,77.20432473,68.70777877,31274.00,47838,340.75,10.0229,74.3205,67.0160,116,79.92,14.500,239.4,927.45,9768.3,399.25,8519.5
14-07-2016,12.37877305,17.48119023,83.96132698,77.19676104,68.75112753,30950.00,47518,339.95,10.0011,74.3295,66.8430,117,80.43,14.600,240.75,932.95,9758.55,400.12,8565
15-07-2016,12.3420749,17.45446515,83.94713639,77.21981675,68.79355619,30977.00,47280,340.50,10.0378,74.0965,67.1410,117,79.91,14.600,238.95,941.5,9890.55,407.9,8541.4
18-07-2016,12.40079063,17.51269665,84.01045563,77.28568131,68.88294935,31015.00,47170,340.85,10.0137,74.3470,67.1370,117,80.81,14.500,236.27,921.95,9977.1,409.15,8508.7
19-07-2016,12.37651797,17.54172884,84.02129536,77.3027068,68.90555312,31094.00,47028,344.35,10.036,74.0725,67.2040,117,80.11,14.460,246.68,895.15,9854.95,406.12,8528.55
20-07-2016,12.387405,17.55524977,84.0413078,77.298394,68.91860351,30737.00,46084,342.75,10.0578,73.9805,67.1630,117,80.95,14.500,256.4,906.9,9924.9,410.73,8565.85
21-07-2016,12.36754561,17.60857802,84.07312182,77.34924442,68.94341831,31005.00,46632,343.90,10.0597,74.0365,67.1530,117,80.05,14.400,259.8,910.05,9877.5,409.53,8510.1
22-07-2016,12.43237746,17.64974426,84.05779775,77.37272321,68.96030725,30871.00,46323,339.90,10.0538,73.7050,67.1540,118,82.32,14.820,260.73,903.2,9906.25,410.27,8541.2
25-07-2016,12.38997963,17.72643908,84.11739564,77.43846442,69.0776696,30907.00,46476,340.15,10.0938,74.1130,67.4120,119,81.39,14.950,268.38,906.95,9986.05,415.65,8635.65
26-07-2016,12.34556561,17.73464544,84.16219121,77.47474108,69.1063947,30912.00,46408,339.00,10.09,73.9690,67.3210,119,80.85,14.990,266.52,902.7,10056.1,412.93,8590.65
27-07-2016,12.35537125,17.78100807,84.16281715,77.4990667,69.12375209,30986.00,47020,332.85,10.0558,74.1715,67.0720,119,80.63,14.900,268,903.85,10169.9,412.32,8615.8
28-07-2016,12.33683047,17.84487372,84.15873047,77.51674615,69.16717203,31031.00,47362,335.80,10.0691,74.2210,67.0140,120,81.06,15.000,266.35,909.4,10549.9,416.15,8666.3
29-07-2016,12.33617441,17.86423177,84.17100373,77.51612208,69.16161876,31549.00,47489,336.20,10.0424,74.4805,66.6550,121,81.89,15.090,271.7,922.55,11230.4,415.4,8638.5
01-08-2016,12.2851783,17.94966037,84.23567827,77.60371669,69.29609093,31534.00,47738,332.35,10.049,74.5255,66.7640,121,81.52,15.080,271.02,925,11162.6,414.1,8636.55
02-08-2016,12.29641023,17.97167738,84.24586412,77.60120615,69.31106417,31775.00,48077,333.30,10.0619,74.8670,66.6820,121,81.11,15.020,276.52,927.4,10923.2,414.43,8622.9
03-08-2016,12.30329072,17.9152765,84.26612338,77.6538952,69.33904873,31608.00,47678,332.05,10.064,74.4385,66.7670,120,80.3,14.660,275.95,913.8,10684.2,413.48,8544.85
04-08-2016,12.24461538,17.94256527,84.28062553,77.68697028,69.37113795,31620.00,47674,329.05,10.0634,74.3865,66.8400,120,80.84,14.980,272.6,918.05,10702,413.67,8551.1
05-08-2016,12.27691876,17.87287009,84.29682874,77.68322275,69.37622169,31050.00,46234,326.60,10.0417,74.0975,66.8420,122,81.99,15.010,287.5,925.5,11111.6,416.42,8683.15
08-08-2016,12.31983761,17.86830693,84.33618044,77.75537029,69.45600557,31176.00,46301,327.40,10.0294,74.1090,66.8100,122,82.4,15.110,291,929.5,11215.85,416.53,8711.35
09-08-2016,12.30924501,17.88231409,84.36388015,77.78544187,69.52497709,31273.00,46374,324.85,10.0327,74.2500,66.7740,122,82.95,15.060,282.63,934.25,11041.2,415.73,8678.25
10-08-2016,12.34667907,17.953254,84.39812207,77.78248925,69.51451748,31393.00,47124,327.95,10.0581,74.6200,66.7650,121,81.8,15.000,269.35,924.95,10869.85,408.97,8575.3
11-08-2016,12.30643946,17.95387486,84.40594132,77.79559724,69.57044621,31327.00,46764,329.95,10.0715,74.3405,66.7500,121,81.5,15.020,272.4,935.65,11134.15,409.42,8592.15
12-08-2016,12.26455027,17.98607867,84.44167354,77.86403953,69.57209623,31219.00,46140,324.00,10.0835,74.6755,66.9080,122,81.44,15.040,269.15,935,11160.8,409.57,8613.85
16-08-2016,12.30775074,17.99369427,84.49593126,77.92475793,69.68849194,31467.00,46340,327.55,10.093,75.4230,66.8700,122,81.96,15.100,272.55,926.2,11230.85,409.1,8642.55
17-08-2016,12.35778112,18.06362447,84.48933885,77.93224554,69.73724788,31368.00,45895,325.65,10.0828,75.5120,66.8930,122,81.82,15.100,272.7,913.2,11174.05,411.63,8624.05
18-08-2016,12.37988976,18.08324299,84.53240473,77.98816321,69.75933784,31478.00,46095,327.30,10.0781,75.8785,66.8300,123,82.32,15.210,280.45,906.9,11087.4,417.5,8673.25
19-08-2016,12.43107461,18.10137532,84.52051828,77.9867813,69.78852386,31404.00,45449,328.60,10.091,76.0395,67.1370,123,81.84,15.400,282.95,910.65,10888.65,415.7,8666.9
22-08-2016,12.39805593,18.12682146,84.57332285,78.07925409,69.8666731,31379.00,44523,325.00,10.1045,76.0630,67.2020,123,81.51,15.170,280.17,930.05,10897.5,416.77,8629.15
23-08-2016,12.40920361,18.08720175,84.6025913,78.0797007,69.9111917,31370.00,44504,320.60,10.1074,75.8780,67.1220,122,80.78,15.230,271.52,921.7,11004.9,417.15,8632.6
24-08-2016,12.40437225,18.08267284,84.5953586,78.0997508,69.94800861,31046.00,43765,315.70,10.0866,75.6540,67.1670,123,81.59,15.410,282.27,919.4,11066.1,420.6,8650.3
25-08-2016,12.43443194,18.1081332,84.63167673,78.14313205,69.94984196,30928.00,43661,314.45,10.0636,75.6140,67.0160,123,80.45,15.420,285.23,910.8,11045.3,419.52,8592.2
26-08-2016,12.41322494,18.10006724,84.64706362,78.13778579,70.0134599,30990.00,43984,314.35,10.0626,75.1795,67.1360,123,80.73,15.300,286.9,904.5,11165.5,419.03,8572.55
29-08-2016,12.44299213,18.0717897,84.69790688,78.21264477,70.08874485,31075.00,44376,314.30,10.0503,75.0930,67.1130,123,82.35,15.650,285.98,905.2,11154.05,412.7,8607.45
30-08-2016,12.47422562,18.00466707,84.70642229,78.24326457,70.12489304,30821.00,43983,313.15,10.0498,74.8190,67.1440,124,82.6,15.500,286.75,924.8,11521.55,422.88,8744.35
31-08-2016,12.487553,18.0322494,84.71710623,78.25442369,70.13132646,30724.00,43990,312.95,10.0269,74.7355,66.9730,125,82.75,15.420,287.88,917.05,11375.45,430.4,8786.2
01-09-2016,12.5497726,18.02893027,84.75789279,78.29800674,70.15905229,30772.00,46247,312.10,10.0128,74.7970,66.8010,125,82.25,15.330,287.45,925.8,11387.1,427.9,8774.65
02-09-2016,12.50404388,18.02748883,84.74310638,78.30960844,70.20634245,30920.00,47075,310.75,9.9985,74.5165,66.7950,125,82.41,15.640,286.42,920.75,11408.5,428.37,8809.65
06-09-2016,12.55072115,17.95456489,84.83857611,78.38885498,70.28208077,31378.00,48630,311.05,9.9288,74.6015,66.2800,127,84.89,16.100,286.63,937.85,11474.15,433.47,8943
07-09-2016,12.529175,18.03340973,84.82622756,78.41537305,70.33622733,31305.00,48007,312.50,9.9779,74.7345,66.4780,127,85.9,15.850,283.25,933,11486.4,428.92,8917.95
08-09-2016,12.48878788,18.04230646,84.8480664,78.44333525,70.37403774,31203.00,47710,314.00,9.9982,75.0325,66.6310,127,84.2,16.380,281.7,951.55,11709.6,429.8,8952.5
09-09-2016,12.52830351,18.09770109,84.85772001,78.46740706,70.40465454,31217.00,47197,313.65,10.0172,75.1395,66.8950,126,83.1,16.060,281.85,929.95,11462.55,430.13,8866.7
12-09-2016,12.53738225,18.10270879,84.95878715,78.52690461,70.49585536,31019.00,46450,314.35,9.9905,74.9735,66.7380,124,82.37,15.420,276.58,918.45,11370.7,426.63,8715.6
14-09-2016,12.6141959,18.12630106,84.9493681,78.56070346,70.54451496,31038.00,46599,322.55,10.0096,75.1470,66.7980,125,83.53,15.700,282.92,908.45,11299.1,423.15,8726.6
15-09-2016,12.51374761,18.0924931,84.98962766,78.60695676,70.59290687,30910.00,45639,323.30,10.019,75.1740,66.8600,125,83.35,15.730,279.25,914,11220.05,426.53,8742.55
16-09-2016,12.54052249,18.07507883,84.98977475,78.62671983,70.62233619,30813.00,45279,324.05,10.0512,74.8390,67.0750,125,83.14,15.510,284.88,911.7,11567.6,432.62,8779.85
19-09-2016,12.54485946,18.04876162,85.06816238,78.68919353,70.73493057,30903.00,46069,322.80,10.0442,74.8465,66.9800,125,82.74,16.080,285.8,911.95,11564.6,430.05,8808.4
20-09-2016,12.58673353,18.03906646,85.06649507,78.69728243,70.71903627,30924.00,46149,324.40,10.0397,74.7150,66.9850,125,83.63,15.660,285.05,902.9,11713.9,429.48,8775.9
21-09-2016,12.66512404,18.02370348,85.09564523,78.74846162,70.73278,31205.00,47186,322.70,10.0034,74.6795,66.7440,125,83.5,15.640,285.58,913.05,12099.35,431,8777.15
22-09-2016,12.73655902,18.01829857,85.0631211,78.74588332,70.74305775,31332.00,47578,326.70,9.9978,74.6795,66.6330,127,84.05,16.150,289,910.15,12404.45,435.63,8867.45
23-09-2016,12.70887841,18.01038837,85.08768624,78.81298922,70.78206505,31281.00,46828,327.80,10.0019,74.8850,66.7070,127,84.19,16.120,291.83,910.55,12426.6,437.57,8831.55
26-09-2016,12.77264029,17.99851783,85.14920383,78.84637453,70.90312864,31328.00,46513,326.70,9.9885,74.9660,66.6130,126,84.4,16.080,296.2,892.6,12346.9,432.05,8723.05
27-09-2016,12.75028873,18.02056039,85.16925313,78.88968758,70.92238592,30978.00,45514,322.45,9.9586,74.4955,66.4250,126,83.89,16.050,292.8,897.3,12321.6,432.68,8706.4
28-09-2016,12.73297307,17.99187357,85.18345239,78.90753355,70.9516702,30955.00,45595,324.50,9.9397,74.4165,66.3490,127,83,16.150,295.9,887.15,12893.3,431.75,8745.15
29-09-2016,12.66655352,18.09235675,85.1842501,78.9174648,71.01362617,31165.00,45842,326.10,10.021,74.9835,66.8120,125,82.75,16.240,286.2,878.3,12459.15,425.83,8591.25
30-09-2016,12.69210951,18.12171342,85.23669584,78.94899761,70.99112057,30742.00,45743,328.60,9.976,74.8155,66.5560,126,82.3,16.250,291.38,867.85,12413.9,424.28,8611.15
03-10-2016,12.69021539,18.1206383,85.26289667,79.01620873,71.09506459,30579.00,44916,324.75,9.9745,74.6045,66.5460,128,83,16.090,301.75,868.75,12898.1,429.07,8738.1
04-10-2016,12.71213299,18.25118907,85.27946874,79.01059289,71.14641942,29991.00,42898,322.15,9.984,74.6355,66.6090,128,83,16.280,306.4,860.4,12921.2,429.85,8769.15
05-10-2016,12.76620665,18.31110301,85.30619847,79.03839872,71.15331809,29870.00,42650,322.00,9.9785,74.5975,66.5720,129,83.17,16.450,307.98,870.95,13140.65,428.7,8743.95
06-10-2016,12.73105456,18.31988913,85.32812506,79.04620127,71.20832169,29575.00,41560,320.10,9.9971,74.3705,66.6970,128,82.96,16.290,324.73,884.45,13120.4,427.32,8709.55
07-10-2016,12.736777,18.34694211,85.36136775,79.07669267,71.2014245,29578.00,41880,321.50,9.983,74.6005,66.6020,128,82.55,16.310,320.35,877.25,12905.2,426.87,8697.6
10-10-2016,12.71222941,18.36985374,85.38738506,79.15571448,71.3196855,29658.00,42238,325.00,9.9132,74.0590,66.4920,128,82.7,16.260,317.25,876.15,12902.3,428.12,8708.8
13-10-2016,12.77299935,18.38776185,85.45449388,79.22361867,71.39568912,29709.00,41901,315.80,9.9287,73.8515,66.7940,127,82.01,16.090,313.05,862.05,12901.6,420.92,8573.35
14-10-2016,12.83668603,18.31428825,85.45589523,79.25204485,71.40923696,29656.00,41841,313.10,9.9151,73.1955,66.7170,128,81.7,16.350,321.7,842.25,12700.1,420.6,8583.4
17-10-2016,12.77248818,18.34489769,85.50032525,79.32654711,71.4998815,29705.00,41881,313.35,9.913,73.4645,66.7890,127,82.69,16.670,321.35,849.25,12323.7,412.57,8520.4
18-10-2016,12.70360092,18.36539943,85.51439162,79.35444164,71.56434997,29786.00,42198,312.55,9.8996,73.2755,66.7330,128,82.54,16.570,320.7,855.6,12534.55,419.28,8677.9
19-10-2016,12.71136524,18.34685981,85.57045267,79.36724524,71.58590528,29901.00,42218,312.05,9.891,73.1370,66.6450,128,82.85,16.250,326.9,846,12489.1,419.45,8659.1
20-10-2016,12.65256803,18.32967138,85.55149269,79.41264302,71.59614477,29910.00,42016,311.40,9.9075,73.0450,66.8300,129,82.43,16.380,321.35,840.3,12494.3,418.5,8699.4
21-10-2016,12.60437177,18.28595719,85.56013055,79.42736025,71.60711334,29946.00,41976,311.00,9.8904,72.8415,66.9260,129,82.8,16.460,324.2,851.2,12561.1,423.57,8693.05
24-10-2016,12.51603676,18.33582888,85.61610753,79.48953413,71.74160456,29763.00,42090,311.20,9.8661,72.7370,66.8450,129,82.26,16.650,327.2,848.35,12457.2,421.18,8708.95
25-10-2016,12.57288136,18.35288303,85.61933929,79.50713976,71.77061282,29942.00,42438,317.25,9.8517,72.7385,66.8060,129,83.06,16.700,326.9,832.35,12315.5,416.77,8691.3
26-10-2016,12.63224023,18.43876789,85.66716964,79.5365226,71.79717564,29834.00,42125,318.35,9.8747,72.9405,66.8630,128,81.42,16.400,322.05,842.85,12209.4,413.1,8615.25
27-10-2016,12.57595676,18.47870076,85.67612136,79.55270762,71.8209225,29927.00,42231,321.00,9.857,72.8800,66.8810,128,81.93,16.580,312.4,840.3,12245.9,417.37,8615.25
28-10-2016,12.60373941,18.55228153,85.69590831,79.59697861,71.86409094,30082.00,42542,324.95,9.8509,73.3690,66.7780,128,82.5,16.240,323,836.5,12010,419.68,8638
01-11-2016,12.63395218,18.59115355,85.76031773,79.66213161,71.96394104,30285.00,43593,329.30,9.8567,73.7350,66.6960,128,82.48,16.500,325.05,835.25,12660.5,419.93,8626.25
02-11-2016,12.58173011,18.56321389,85.76969441,79.68896685,71.99218356,30666.00,44108,328.35,9.8803,74.0885,66.7620,126,81,16.500,315.6,841.1,12389.9,415.38,8514
03-11-2016,12.66848559,18.50787469,85.77008208,79.70952332,72.05077272,30487.00,43389,331.90,9.8554,74.0385,66.6680,125,81,16.270,310.05,839.4,12274.71,418.32,8484.95
04-11-2016,12.71950574,18.49133357,85.80190346,79.75359187,72.07216826,30557.00,43421,334.55,9.8862,74.4165,66.7960,124,80.49,16.280,305.7,848,11964.9,414.57,8433.75
07-11-2016,12.77539915,18.51480144,85.87085141,79.80899695,72.15427872,30078.00,42950,341.15,9.8493,73.6900,66.7450,125,80.69,16.080,315.45,837.65,12010.8,416.48,8497.05
08-11-2016,12.68643469,18.5088994,85.89007066,79.83718877,72.18300737,29880.00,43320,348.85,9.7601,73.0425,66.2460,126,81.06,16.250,317.8,844.6,12133.89,418.1,8543.55
09-11-2016,12.73923,18.50968865,85.9076736,79.85889893,72.19416476,29877.00,43409,360.75,9.8104,72.5645,66.5150,124,79.5,15.920,315.9,828.3,11665.59,417.08,8432
10-11-2016,12.76137625,18.61312594,85.90889249,79.86570245,72.24730519,29900.00,44169,376.65,9.8304,72.8365,66.8650,126,80.53,16.160,319.9,818.55,11533.11,426.18,8525.75
11-11-2016,12.78942619,18.6461794,85.91920331,79.87728222,72.2609039,29396.00,42196,374.25,9.9178,73.3485,67.5650,123,79.51,15.980,310.15,801.75,10842.6,425.27,8296.3
15-11-2016,12.77436241,18.63974441,85.99315337,79.97312504,72.37754796,29320.00,41437,374.70,9.8826,72.6760,67.7860,119,79.11,15.510,286.65,805.45,10140.6,418.25,8108.45
16-11-2016,12.77564345,18.57451865,86.01414281,80.01658076,72.39663266,29383.00,41251,370.05,9.8829,72.6975,67.9990,120,79.16,15.360,288.3,808.75,10558.35,414.78,8111.6
17-11-2016,12.80024483,18.57049898,86.02109588,80.06303151,72.44513504,29131.00,40755,372.75,9.8896,72.2820,68.0230,120,80,15.410,293.4,811.65,10518,410.07,8079.95
18-11-2016,12.85444669,18.61410458,86.03683274,80.06723854,72.49559794,28937.00,40391,370.95,9.899,72.2000,68.1910,120,79.52,15.380,301.1,802.85,10896.15,403.8,8074.1
21-11-2016,12.82838149,18.61791667,86.09344288,80.12891731,72.5870168,29135.00,40521,378.50,9.8984,72.5225,68.2280,118,79.33,15.070,291.85,797.75,10180.8,399.57,7929.1
22-11-2016,12.84223772,18.67126931,86.0975024,80.14356138,72.57807543,29139.00,40809,383.10,9.9268,72.6835,68.3960,119,76.63,14.780,296,819.9,10326.54,399.35,8002.3
23-11-2016,12.83352811,18.64791787,86.130213,80.17563031,72.61895746,28829.00,40520,395.80,9.9396,72.6015,68.7840,119,77.8,14.870,297.8,831.7,10480.14,394.92,8033.3
24-11-2016,12.83451363,18.68106339,86.16706698,80.19974011,72.65892762,28746.00,40308,402.45,9.9371,72.5700,68.7610,119,77.5,15.070,292.65,825.3,10178.31,388.5,7965.5
25-11-2016,12.80124725,18.69409844,86.13702524,80.22327195,72.68798745,28598.00,40518,403.60,9.9018,72.5405,68.5190,121,77.99,15.360,296.5,833.6,10111.29,396.43,8114.3
28-11-2016,12.8103686,18.68569187,86.22325568,80.31002738,72.77499099,28736.00,40677,400.65,9.9265,72.7940,68.5790,120,78.25,15.360,299.85,837.85,10106.94,394.82,8126.9
29-11-2016,12.80656651,18.69502331,86.22539614,80.33919607,72.8129022,28762.00,40833,392.30,9.9489,73.0685,68.6150,121,78.72,15.330,298.85,832.7,10647.06,392.92,8142.15
30-11-2016,12.76953502,18.76975103,86.22295781,80.36707969,72.84461265,28385.00,40115,395.90,9.9608,72.6315,68.5980,122,79.08,15.440,305.8,844,10809.9,399.87,8224.5
01-12-2016,12.77316748,18.77781141,86.25067774,80.3979246,72.86847532,27920.00,40686,399.60,9.9086,72.7525,68.2360,121,79.14,15.320,297.85,848.1,11101.11,399.08,8192.9
02-12-2016,12.85771441,18.78771751,86.26808721,80.39623155,72.90744286,28427.00,41354,396.55,9.8788,72.6055,68.0310,120,78.3,15.340,295.2,831.45,11378.1,396.37,8086.8
05-12-2016,12.86358888,18.76964562,86.33960936,80.48530443,72.99521118,28266.00,41383,406.70,9.8859,73.2220,68.0250,121,78.2,15.300,290.95,844.9,11374.14,398.78,8128.75
06-12-2016,12.85197612,18.74868455,86.35296347,80.49570279,72.99463532,27827.00,41036,401.10,9.8432,72.6055,67.7420,121,77.97,15.260,295.35,836,11228.76,398.15,8143.15
07-12-2016,12.84571875,18.74938712,86.34497166,80.51580418,73.04353132,27911.00,41981,395.50,9.8012,72.5155,67.4380,120,78.89,15.320,303.55,833.7,11691,393.87,8102.05
08-12-2016,12.8542696,18.76720084,86.38485443,80.54954472,73.0555249,27777.00,41545,392.50,9.8179,71.7030,67.5460,121,79.25,15.450,306.1,843,11624.91,399.83,8246.85
09-12-2016,12.86716473,18.79103107,86.37460889,80.53054818,73.10270368,27576.00,41236,396.35,9.7675,71.2620,67.4700,121,78.84,15.620,302.7,845.05,11422.14,399.43,8261.75
