"Date","Price.A1","Price.A2","AA.bond","BB.bond","CC.Bond","Gold","Silver","Copper","Chy..INR","GBP...INR","USD...INR","Mutual.Fund.J","Mutual.Fund.K","Mutual.Fund.L","Stock.A","Stock.B","Stock.C","Stock.D","Index"
"02-06-2016",12.15199511,17.22477005,83.26174682,76.25694329,67.57208505,28591,38537,309,10.216,75.0105,67.268,112,78.44,13.81,209.98,868.2,9403.4,391.65,8218.95
"03-06-2016",12.18991567,17.23483696,83.28267931,76.31358044,67.59191982,29011,39089,313.6,10.2058,76.1585,67,112,77.34,13.61,211.7,884.85,9393.5,390.58,8220.8
"06-06-2016",12.25305432,17.13405694,83.30740698,76.35845025,67.65931997,29450,39156,313.6,10.1756,75.8365,66.79,112,78.25,13.73,208.8,879.35,9497.45,390.37,8201.05
"07-06-2016",12.30974053,17.14769306,83.30810442,76.37411299,67.68613787,29366,39014,303.35,10.1435,75.7105,66.658,113,78.54,13.66,209.38,897.05,9414.05,391.23,8266.45
"08-06-2016",12.34452139,17.17247552,83.34848055,76.39846466,67.6977933,29629,40261,304.2,10.1334,75.77,66.5,113,79.06,13.92,207.63,897.2,9412.3,387.53,8273.05
"09-06-2016",12.35939456,17.16445898,83.37529927,76.41275346,67.74603184,29937,40914,301.7,10.1727,75.5375,66.753,112,78.5,13.91,207.63,876.45,9292,386.47,8203.6
"10-06-2016",12.37090706,17.10309426,83.40402078,76.43783719,67.8039895,30084,41067,301.35,10.2031,75.328,66.952,112,78.02,13.87,204.93,874.65,9310.1,387.12,8170.05
"13-06-2016",12.33326836,17.1347695,83.43986193,76.51039379,67.85970221,30399,41471,305.7,10.202,75.867,67.187,112,77.1,13.59,208,874.2,9223.85,384.3,8110.6
"14-06-2016",12.32321271,17.18166526,83.44085005,76.52406872,67.89022341,30558,41524,304.85,10.2012,75.4215,67.292,112,77.26,13.77,206.93,865.7,9376.85,383.95,8108.85
"15-06-2016",12.29817807,17.21631575,83.50613433,76.55104711,67.93294984,30444,41562,310.8,10.1915,75.527,67.079,113,78.67,13.9,208.9,874.65,9318.6,389.85,8206.6
"16-06-2016",12.32209418,17.26068699,83.46800816,76.57068945,67.95424404,30607,41706,305.35,10.2116,75.5675,67.315,112,79.5,13.83,207.7,879.45,9413.85,387.38,8140.75
"17-06-2016",12.3571193,17.25058169,83.51859235,76.5817682,68.00943279,30602,41368,305,10.1806,75.639,67.074,113,80.33,13.74,206.57,881.35,9389.55,390,8170.2
"20-06-2016",12.33192128,17.28951073,83.55383677,76.66323517,68.05791911,30695,41804,312.65,10.2707,76.427,67.551,113,78.75,13.77,205.1,879.4,9330.3,390.68,8238.5
"21-06-2016",12.33312191,17.34097876,83.56565216,76.67624527,68.08055213,30296,41361,317.65,10.261,76.019,67.624,113,78.23,13.89,206.3,870.25,9356.6,388.88,8219.9
"22-06-2016",12.33585017,17.32045099,83.56909817,76.71013542,68.11592237,30122,41205,317.6,10.2546,76.1975,67.449,113,78.97,13.89,207.52,859.25,9393.8,390.5,8203.7
"23-06-2016",12.34552863,17.36287873,83.59433585,76.73027665,68.15573668,29914,41192,321.45,10.2291,76.621,67.279,113,78.04,13.89,210.55,869.35,9329.7,396.7,8270.45
"24-06-2016",12.39176607,17.42897462,83.5952331,76.7954269,68.16139635,31401,42398,317.3,10.2517,75.4675,67.885,112,79.24,13.71,209.23,859.1,9331.1,387.3,8088.6
"27-06-2016",12.34807617,17.38261119,83.66697326,76.81723342,68.29726732,31548,42295,317.85,10.2103,74.865,67.914,112,77.43,13.66,210.55,858.85,9355.35,386.65,8094.7
"28-06-2016",12.32835698,17.3511891,83.67575741,76.80939556,68.29962792,31315,42354,324.9,10.1856,74.937,67.715,113,77.31,13.97,217.48,887.75,9583.15,388.98,8127.85
"29-06-2016",12.40739027,17.42585846,83.70156608,76.85165705,68.34199879,31315,43196,325.35,10.1588,75.0065,67.422,114,78.24,14.1,219.93,883.8,9558.1,389.43,8204
"30-06-2016",12.37652246,17.45621046,83.71269617,76.88579013,68.36087765,31199,43448,327.15,10.1539,74.966,67.504,115,79.23,14.2,220.3,898.55,9611.2,392.15,8287.75
"01-07-2016",12.35023879,17.47918802,83.7298226,76.93395922,68.40184073,31463,46401,339.6,10.0951,74.8225,67.19,115,79.05,14.51,236.5,897.6,9577.55,391.5,8328.35
"04-07-2016",12.26911979,17.45611558,83.78651498,76.95505642,68.45417135,31783,48260,338.85,10.0918,75.0375,67.265,115,78.53,14.43,239.52,893.05,9746.1,390.93,8370.7
"05-07-2016",12.23274817,17.48960457,83.7894974,77.00817795,68.47508927,31953,47380,334.65,10.0955,74.69,67.434,115,79.11,14.41,238.45,890.2,9715.7,388.53,8335.95
"07-07-2016",12.26009688,17.48604656,83.82913885,77.03807799,68.54454771,31881,46903,325.4,10.1025,74.67,67.495,115,79.1,14.38,236.6,918.3,9796.55,395.22,8337.9
"08-07-2016",12.29826809,17.45524672,83.85950047,77.04133643,68.56661607,31719,47472,324.6,10.0387,74.219,67.139,115,79.13,14.4,234.1,920.7,9725.8,391.62,8323.2
"11-07-2016",12.2365248,17.47078448,83.89848681,77.12985213,68.65909771,31578,47823,328.1,10.0297,74.2405,67.138,116,79.95,14.5,238.82,929.4,9773.05,399.92,8467.9
"12-07-2016",12.32070015,17.48170485,83.90327401,77.1427228,68.69043709,31039,47328,336.65,10.0133,74.071,66.975,117,80.76,14.53,238.27,925.3,9838.55,400.72,8521.05
"13-07-2016",12.36726205,17.51438393,83.93635942,77.20432473,68.70777877,31274,47838,340.75,10.0229,74.3205,67.016,116,79.92,14.5,239.4,927.45,9768.3,399.25,8519.5
"14-07-2016",12.37877305,17.48119023,83.96132698,77.19676104,68.75112753,30950,47518,339.95,10.0011,74.3295,66.843,117,80.43,14.6,240.75,932.95,9758.55,400.12,8565
"15-07-2016",12.3420749,17.45446515,83.94713639,77.21981675,68.79355619,30977,47280,340.5,10.0378,74.0965,67.141,117,79.91,14.6,238.95,941.5,9890.55,407.9,8541.4
"18-07-2016",12.40079063,17.51269665,84.01045563,77.28568131,68.88294935,31015,47170,340.85,10.0137,74.347,67.137,117,80.81,14.5,236.27,921.95,9977.1,409.15,8508.7
"19-07-2016",12.37651797,17.54172884,84.02129536,77.3027068,68.90555312,31094,47028,344.35,10.036,74.0725,67.204,117,80.11,14.46,246.68,895.15,9854.95,406.12,8528.55
"20-07-2016",12.387405,17.55524977,84.0413078,77.298394,68.91860351,30737,46084,342.75,10.0578,73.9805,67.163,117,80.95,14.5,256.4,906.9,9924.9,410.73,8565.85
"21-07-2016",12.36754561,17.60857802,84.07312182,77.34924442,68.94341831,31005,46632,343.9,10.0597,74.0365,67.153,117,80.05,14.4,259.8,910.05,9877.5,409.53,8510.1
"22-07-2016",12.43237746,17.64974426,84.05779775,77.37272321,68.96030725,30871,46323,339.9,10.0538,73.705,67.154,118,82.32,14.82,260.73,903.2,9906.25,410.27,8541.2
"25-07-2016",12.38997963,17.72643908,84.11739564,77.43846442,69.0776696,30907,46476,340.15,10.0938,74.113,67.412,119,81.39,14.95,268.38,906.95,9986.05,415.65,8635.65
"26-07-2016",12.34556561,17.73464544,84.16219121,77.47474108,69.1063947,30912,46408,339,10.09,73.969,67.321,119,80.85,14.99,266.52,902.7,10056.1,412.93,8590.65
"27-07-2016",12.35537125,17.78100807,84.16281715,77.4990667,69.12375209,30986,47020,332.85,10.0558,74.1715,67.072,119,80.63,14.9,268,903.85,10169.9,412.32,8615.8
"28-07-2016",12.33683047,17.84487372,84.15873047,77.51674615,69.16717203,31031,47362,335.8,10.0691,74.221,67.014,120,81.06,15,266.35,909.4,10549.9,416.15,8666.3
"29-07-2016",12.33617441,17.86423177,84.17100373,77.51612208,69.16161876,31549,47489,336.2,10.0424,74.4805,66.655,121,81.89,15.09,271.7,922.55,11230.4,415.4,8638.5
"01-08-2016",12.2851783,17.94966037,84.23567827,77.60371669,69.29609093,31534,47738,332.35,10.049,74.5255,66.764,121,81.52,15.08,271.02,925,11162.6,414.1,8636.55
"02-08-2016",12.29641023,17.97167738,84.24586412,77.60120615,69.31106417,31775,48077,333.3,10.0619,74.867,66.682,121,81.11,15.02,276.52,927.4,10923.2,414.43,8622.9
"03-08-2016",12.30329072,17.9152765,84.26612338,77.6538952,69.33904873,31608,47678,332.05,10.064,74.4385,66.767,120,80.3,14.66,275.95,913.8,10684.2,413.48,8544.85
"04-08-2016",12.24461538,17.94256527,84.28062553,77.68697028,69.37113795,31620,47674,329.05,10.0634,74.3865,66.84,120,80.84,14.98,272.6,918.05,10702,413.67,8551.1
"05-08-2016",12.27691876,17.87287009,84.29682874,77.68322275,69.37622169,31050,46234,326.6,10.0417,74.0975,66.842,122,81.99,15.01,287.5,925.5,11111.6,416.42,8683.15
"08-08-2016",12.31983761,17.86830693,84.33618044,77.75537029,69.45600557,31176,46301,327.4,10.0294,74.109,66.81,122,82.4,15.11,291,929.5,11215.85,416.53,8711.35
"09-08-2016",12.30924501,17.88231409,84.36388015,77.78544187,69.52497709,31273,46374,324.85,10.0327,74.25,66.774,122,82.95,15.06,282.63,934.25,11041.2,415.73,8678.25
"10-08-2016",12.34667907,17.953254,84.39812207,77.78248925,69.51451748,31393,47124,327.95,10.0581,74.62,66.765,121,81.8,15,269.35,924.95,10869.85,408.97,8575.3
"11-08-2016",12.30643946,17.95387486,84.40594132,77.79559724,69.57044621,31327,46764,329.95,10.0715,74.3405,66.75,121,81.5,15.02,272.4,935.65,11134.15,409.42,8592.15
"12-08-2016",12.26455027,17.98607867,84.44167354,77.86403953,69.57209623,31219,46140,324,10.0835,74.6755,66.908,122,81.44,15.04,269.15,935,11160.8,409.57,8613.85
"16-08-2016",12.30775074,17.99369427,84.49593126,77.92475793,69.68849194,31467,46340,327.55,10.093,75.423,66.87,122,81.96,15.1,272.55,926.2,11230.85,409.1,8642.55
"17-08-2016",12.35778112,18.06362447,84.48933885,77.93224554,69.73724788,31368,45895,325.65,10.0828,75.512,66.893,122,81.82,15.1,272.7,913.2,11174.05,411.63,8624.05
"18-08-2016",12.37988976,18.08324299,84.53240473,77.98816321,69.75933784,31478,46095,327.3,10.0781,75.8785,66.83,123,82.32,15.21,280.45,906.9,11087.4,417.5,8673.25
"19-08-2016",12.43107461,18.10137532,84.52051828,77.9867813,69.78852386,31404,45449,328.6,10.091,76.0395,67.137,123,81.84,15.4,282.95,910.65,10888.65,415.7,8666.9
"22-08-2016",12.39805593,18.12682146,84.57332285,78.07925409,69.8666731,31379,44523,325,10.1045,76.063,67.202,123,81.51,15.17,280.17,930.05,10897.5,416.77,8629.15
"23-08-2016",12.40920361,18.08720175,84.6025913,78.0797007,69.9111917,31370,44504,320.6,10.1074,75.878,67.122,122,80.78,15.23,271.52,921.7,11004.9,417.15,8632.6
"24-08-2016",12.40437225,18.08267284,84.5953586,78.0997508,69.94800861,31046,43765,315.7,10.0866,75.654,67.167,123,81.59,15.41,282.27,919.4,11066.1,420.6,8650.3
"25-08-2016",12.43443194,18.1081332,84.63167673,78.14313205,69.94984196,30928,43661,314.45,10.0636,75.614,67.016,123,80.45,15.42,285.23,910.8,11045.3,419.52,8592.2
"26-08-2016",12.41322494,18.10006724,84.64706362,78.13778579,70.0134599,30990,43984,314.35,10.0626,75.1795,67.136,123,80.73,15.3,286.9,904.5,11165.5,419.03,8572.55
"29-08-2016",12.44299213,18.0717897,84.69790688,78.21264477,70.08874485,31075,44376,314.3,10.0503,75.093,67.113,123,82.35,15.65,285.98,905.2,11154.05,412.7,8607.45
"30-08-2016",12.47422562,18.00466707,84.70642229,78.24326457,70.12489304,30821,43983,313.15,10.0498,74.819,67.144,124,82.6,15.5,286.75,924.8,11521.55,422.88,8744.35
"31-08-2016",12.487553,18.0322494,84.71710623,78.25442369,70.13132646,30724,43990,312.95,10.0269,74.7355,66.973,125,82.75,15.42,287.88,917.05,11375.45,430.4,8786.2
"01-09-2016",12.5497726,18.02893027,84.75789279,78.29800674,70.15905229,30772,46247,312.1,10.0128,74.797,66.801,125,82.25,15.33,287.45,925.8,11387.1,427.9,8774.65
"02-09-2016",12.50404388,18.02748883,84.74310638,78.30960844,70.20634245,30920,47075,310.75,9.9985,74.5165,66.795,125,82.41,15.64,286.42,920.75,11408.5,428.37,8809.65
"06-09-2016",12.55072115,17.95456489,84.83857611,78.38885498,70.28208077,31378,48630,311.05,9.9288,74.6015,66.28,127,84.89,16.1,286.63,937.85,11474.15,433.47,8943
"07-09-2016",12.529175,18.03340973,84.82622756,78.41537305,70.33622733,31305,48007,312.5,9.9779,74.7345,66.478,127,85.9,15.85,283.25,933,11486.4,428.92,8917.95
"08-09-2016",12.48878788,18.04230646,84.8480664,78.44333525,70.37403774,31203,47710,314,9.9982,75.0325,66.631,127,84.2,16.38,281.7,951.55,11709.6,429.8,8952.5
"09-09-2016",12.52830351,18.09770109,84.85772001,78.46740706,70.40465454,31217,47197,313.65,10.0172,75.1395,66.895,126,83.1,16.06,281.85,929.95,11462.55,430.13,8866.7
"12-09-2016",12.53738225,18.10270879,84.95878715,78.52690461,70.49585536,31019,46450,314.35,9.9905,74.9735,66.738,124,82.37,15.42,276.58,918.45,11370.7,426.63,8715.6
"14-09-2016",12.6141959,18.12630106,84.9493681,78.56070346,70.54451496,31038,46599,322.55,10.0096,75.147,66.798,125,83.53,15.7,282.92,908.45,11299.1,423.15,8726.6
"15-09-2016",12.51374761,18.0924931,84.98962766,78.60695676,70.59290687,30910,45639,323.3,10.019,75.174,66.86,125,83.35,15.73,279.25,914,11220.05,426.53,8742.55
"16-09-2016",12.54052249,18.07507883,84.98977475,78.62671983,70.62233619,30813,45279,324.05,10.0512,74.839,67.075,125,83.14,15.51,284.88,911.7,11567.6,432.62,8779.85
"19-09-2016",12.54485946,18.04876162,85.06816238,78.68919353,70.73493057,30903,46069,322.8,10.0442,74.8465,66.98,125,82.74,16.08,285.8,911.95,11564.6,430.05,8808.4
"20-09-2016",12.58673353,18.03906646,85.06649507,78.69728243,70.71903627,30924,46149,324.4,10.0397,74.715,66.985,125,83.63,15.66,285.05,902.9,11713.9,429.48,8775.9
"21-09-2016",12.66512404,18.02370348,85.09564523,78.74846162,70.73278,31205,47186,322.7,10.0034,74.6795,66.744,125,83.5,15.64,285.58,913.05,12099.35,431,8777.15
"22-09-2016",12.73655902,18.01829857,85.0631211,78.74588332,70.74305775,31332,47578,326.7,9.9978,74.6795,66.633,127,84.05,16.15,289,910.15,12404.45,435.63,8867.45
"23-09-2016",12.70887841,18.01038837,85.08768624,78.81298922,70.78206505,31281,46828,327.8,10.0019,74.885,66.707,127,84.19,16.12,291.83,910.55,12426.6,437.57,8831.55
"26-09-2016",12.77264029,17.99851783,85.14920383,78.84637453,70.90312864,31328,46513,326.7,9.9885,74.966,66.613,126,84.4,16.08,296.2,892.6,12346.9,432.05,8723.05
"27-09-2016",12.75028873,18.02056039,85.16925313,78.88968758,70.92238592,30978,45514,322.45,9.9586,74.4955,66.425,126,83.89,16.05,292.8,897.3,12321.6,432.68,8706.4
"28-09-2016",12.73297307,17.99187357,85.18345239,78.90753355,70.9516702,30955,45595,324.5,9.9397,74.4165,66.349,127,83,16.15,295.9,887.15,12893.3,431.75,8745.15
"29-09-2016",12.66655352,18.09235675,85.1842501,78.9174648,71.01362617,31165,45842,326.1,10.021,74.9835,66.812,125,82.75,16.24,286.2,878.3,12459.15,425.83,8591.25
"30-09-2016",12.69210951,18.12171342,85.23669584,78.94899761,70.99112057,30742,45743,328.6,9.976,74.8155,66.556,126,82.3,16.25,291.38,867.85,12413.9,424.28,8611.15
"03-10-2016",12.69021539,18.1206383,85.26289667,79.01620873,71.09506459,30579,44916,324.75,9.9745,74.6045,66.546,128,83,16.09,301.75,868.75,12898.1,429.07,8738.1
"04-10-2016",12.71213299,18.25118907,85.27946874,79.01059289,71.14641942,29991,42898,322.15,9.984,74.6355,66.609,128,83,16.28,306.4,860.4,12921.2,429.85,8769.15
"05-10-2016",12.76620665,18.31110301,85.30619847,79.03839872,71.15331809,29870,42650,322,9.9785,74.5975,66.572,129,83.17,16.45,307.98,870.95,13140.65,428.7,8743.95
"06-10-2016",12.73105456,18.31988913,85.32812506,79.04620127,71.20832169,29575,41560,320.1,9.9971,74.3705,66.697,128,82.96,16.29,324.73,884.45,13120.4,427.32,8709.55
"07-10-2016",12.736777,18.34694211,85.36136775,79.07669267,71.2014245,29578,41880,321.5,9.983,74.6005,66.602,128,82.55,16.31,320.35,877.25,12905.2,426.87,8697.6
"10-10-2016",12.71222941,18.36985374,85.38738506,79.15571448,71.3196855,29658,42238,325,9.9132,74.059,66.492,128,82.7,16.26,317.25,876.15,12902.3,428.12,8708.8
"13-10-2016",12.77299935,18.38776185,85.45449388,79.22361867,71.39568912,29709,41901,315.8,9.9287,73.8515,66.794,127,82.01,16.09,313.05,862.05,12901.6,420.92,8573.35
"14-10-2016",12.83668603,18.31428825,85.45589523,79.25204485,71.40923696,29656,41841,313.1,9.9151,73.1955,66.717,128,81.7,16.35,321.7,842.25,12700.1,420.6,8583.4
"17-10-2016",12.77248818,18.34489769,85.50032525,79.32654711,71.4998815,29705,41881,313.35,9.913,73.4645,66.789,127,82.69,16.67,321.35,849.25,12323.7,412.57,8520.4
"18-10-2016",12.70360092,18.36539943,85.51439162,79.35444164,71.56434997,29786,42198,312.55,9.8996,73.2755,66.733,128,82.54,16.57,320.7,855.6,12534.55,419.28,8677.9
"19-10-2016",12.71136524,18.34685981,85.57045267,79.36724524,71.58590528,29901,42218,312.05,9.891,73.137,66.645,128,82.85,16.25,326.9,846,12489.1,419.45,8659.1
"20-10-2016",12.65256803,18.32967138,85.55149269,79.41264302,71.59614477,29910,42016,311.4,9.9075,73.045,66.83,129,82.43,16.38,321.35,840.3,12494.3,418.5,8699.4
"21-10-2016",12.60437177,18.28595719,85.56013055,79.42736025,71.60711334,29946,41976,311,9.8904,72.8415,66.926,129,82.8,16.46,324.2,851.2,12561.1,423.57,8693.05
"24-10-2016",12.51603676,18.33582888,85.61610753,79.48953413,71.74160456,29763,42090,311.2,9.8661,72.737,66.845,129,82.26,16.65,327.2,848.35,12457.2,421.18,8708.95
"25-10-2016",12.57288136,18.35288303,85.61933929,79.50713976,71.77061282,29942,42438,317.25,9.8517,72.7385,66.806,129,83.06,16.7,326.9,832.35,12315.5,416.77,8691.3
"26-10-2016",12.63224023,18.43876789,85.66716964,79.5365226,71.79717564,29834,42125,318.35,9.8747,72.9405,66.863,128,81.42,16.4,322.05,842.85,12209.4,413.1,8615.25
"27-10-2016",12.57595676,18.47870076,85.67612136,79.55270762,71.8209225,29927,42231,321,9.857,72.88,66.881,128,81.93,16.58,312.4,840.3,12245.9,417.37,8615.25
"28-10-2016",12.60373941,18.55228153,85.69590831,79.59697861,71.86409094,30082,42542,324.95,9.8509,73.369,66.778,128,82.5,16.24,323,836.5,12010,419.68,8638
"01-11-2016",12.63395218,18.59115355,85.76031773,79.66213161,71.96394104,30285,43593,329.3,9.8567,73.735,66.696,128,82.48,16.5,325.05,835.25,12660.5,419.93,8626.25
"02-11-2016",12.58173011,18.56321389,85.76969441,79.68896685,71.99218356,30666,44108,328.35,9.8803,74.0885,66.762,126,81,16.5,315.6,841.1,12389.9,415.38,8514
"03-11-2016",12.66848559,18.50787469,85.77008208,79.70952332,72.05077272,30487,43389,331.9,9.8554,74.0385,66.668,125,81,16.27,310.05,839.4,12274.71,418.32,8484.95
"04-11-2016",12.71950574,18.49133357,85.80190346,79.75359187,72.07216826,30557,43421,334.55,9.8862,74.4165,66.796,124,80.49,16.28,305.7,848,11964.9,414.57,8433.75
"07-11-2016",12.77539915,18.51480144,85.87085141,79.80899695,72.15427872,30078,42950,341.15,9.8493,73.69,66.745,125,80.69,16.08,315.45,837.65,12010.8,416.48,8497.05
"08-11-2016",12.68643469,18.5088994,85.89007066,79.83718877,72.18300737,29880,43320,348.85,9.7601,73.0425,66.246,126,81.06,16.25,317.8,844.6,12133.89,418.1,8543.55
"09-11-2016",12.73923,18.50968865,85.9076736,79.85889893,72.19416476,29877,43409,360.75,9.8104,72.5645,66.515,124,79.5,15.92,315.9,828.3,11665.59,417.08,8432
"10-11-2016",12.76137625,18.61312594,85.90889249,79.86570245,72.24730519,29900,44169,376.65,9.8304,72.8365,66.865,126,80.53,16.16,319.9,818.55,11533.11,426.18,8525.75
"11-11-2016",12.78942619,18.6461794,85.91920331,79.87728222,72.2609039,29396,42196,374.25,9.9178,73.3485,67.565,123,79.51,15.98,310.15,801.75,10842.6,425.27,8296.3
"15-11-2016",12.77436241,18.63974441,85.99315337,79.97312504,72.37754796,29320,41437,374.7,9.8826,72.676,67.786,119,79.11,15.51,286.65,805.45,10140.6,418.25,8108.45
"16-11-2016",12.77564345,18.57451865,86.01414281,80.01658076,72.39663266,29383,41251,370.05,9.8829,72.6975,67.999,120,79.16,15.36,288.3,808.75,10558.35,414.78,8111.6
"17-11-2016",12.80024483,18.57049898,86.02109588,80.06303151,72.44513504,29131,40755,372.75,9.8896,72.282,68.023,120,80,15.41,293.4,811.65,10518,410.07,8079.95
"18-11-2016",12.85444669,18.61410458,86.03683274,80.06723854,72.49559794,28937,40391,370.95,9.899,72.2,68.191,120,79.52,15.38,301.1,802.85,10896.15,403.8,8074.1
"21-11-2016",12.82838149,18.61791667,86.09344288,80.12891731,72.5870168,29135,40521,378.5,9.8984,72.5225,68.228,118,79.33,15.07,291.85,797.75,10180.8,399.57,7929.1
"22-11-2016",12.84223772,18.67126931,86.0975024,80.14356138,72.57807543,29139,40809,383.1,9.9268,72.6835,68.396,119,76.63,14.78,296,819.9,10326.54,399.35,8002.3
"23-11-2016",12.83352811,18.64791787,86.130213,80.17563031,72.61895746,28829,40520,395.8,9.9396,72.6015,68.784,119,77.8,14.87,297.8,831.7,10480.14,394.92,8033.3
"24-11-2016",12.83451363,18.68106339,86.16706698,80.19974011,72.65892762,28746,40308,402.45,9.9371,72.57,68.761,119,77.5,15.07,292.65,825.3,10178.31,388.5,7965.5
"25-11-2016",12.80124725,18.69409844,86.13702524,80.22327195,72.68798745,28598,40518,403.6,9.9018,72.5405,68.519,121,77.99,15.36,296.5,833.6,10111.29,396.43,8114.3
"28-11-2016",12.8103686,18.68569187,86.22325568,80.31002738,72.77499099,28736,40677,400.65,9.9265,72.794,68.579,120,78.25,15.36,299.85,837.85,10106.94,394.82,8126.9
"29-11-2016",12.80656651,18.69502331,86.22539614,80.33919607,72.8129022,28762,40833,392.3,9.9489,73.0685,68.615,121,78.72,15.33,298.85,832.7,10647.06,392.92,8142.15
"30-11-2016",12.76953502,18.76975103,86.22295781,80.36707969,72.84461265,28385,40115,395.9,9.9608,72.6315,68.598,122,79.08,15.44,305.8,844,10809.9,399.87,8224.5
"01-12-2016",12.77316748,18.77781141,86.25067774,80.3979246,72.86847532,27920,40686,399.6,9.9086,72.7525,68.236,121,79.14,15.32,297.85,848.1,11101.11,399.08,8192.9
"02-12-2016",12.85771441,18.78771751,86.26808721,80.39623155,72.90744286,28427,41354,396.55,9.8788,72.6055,68.031,120,78.3,15.34,295.2,831.45,11378.1,396.37,8086.8
"05-12-2016",12.86358888,18.76964562,86.33960936,80.48530443,72.99521118,28266,41383,406.7,9.8859,73.222,68.025,121,78.2,15.3,290.95,844.9,11374.14,398.78,8128.75
"06-12-2016",12.85197612,18.74868455,86.35296347,80.49570279,72.99463532,27827,41036,401.1,9.8432,72.6055,67.742,121,77.97,15.26,295.35,836,11228.76,398.15,8143.15
"07-12-2016",12.84571875,18.74938712,86.34497166,80.51580418,73.04353132,27911,41981,395.5,9.8012,72.5155,67.438,120,78.89,15.32,303.55,833.7,11691,393.87,8102.05
"08-12-2016",12.8542696,18.76720084,86.38485443,80.54954472,73.0555249,27777,41545,392.5,9.8179,71.703,67.546,121,79.25,15.45,306.1,843,11624.91,399.83,8246.85
"09-12-2016",12.86716473,18.79103107,86.37460889,80.53054818,73.10270368,27576,41236,396.35,9.7675,71.262,67.47,121,78.84,15.62,302.7,845.05,11422.14,399.43,8261.75
"12-12-2016",12.97502373,18.8242355,86.44423933,80.59965265,73.22631873,27666,41746,391.35,9.7628,71.709,67.431,120,78.11,15.67,295.9,832.6,11089.59,394.82,8170.8
"13-12-2016",13.01003391,18.8600991,86.44379737,80.65656297,73.23579511,27535,41241,388.95,9.7673,71.637,67.411,120,77.75,15.43,301.6,831.15,11167.05,395.42,8221.8
"14-12-2016",13.02205668,18.87052938,86.4760702,80.66262571,73.27509235,27587,41744,389.55,9.7719,71.0955,67.475,120,77.15,15.08,298.5,821.8,10900.8,391.9,8182.45
"15-12-2016",13.12175962,18.95855129,86.49353242,80.7072904,73.29845119,27019,39313,391.55,9.7716,70.666,67.857,119,78.1,14.87,298.4,816.05,10757.64,392.2,8153.6
"16-12-2016",13.09730247,18.95561956,86.51448063,80.72360461,73.33608524,27164,39715,385.1,9.749,70.9155,67.855,119,77.4,15,296.45,816.95,10879.56,394.1,8139.45
"19-12-2016",13.04379286,18.96946509,86.54886006,80.79117342,73.42538256,27260,39457,375.6,9.7561,70.574,67.844,118,77.14,14.9,305.1,809.75,10800.39,392.25,8104.35
"20-12-2016",13.08376836,18.90884836,86.58127427,80.80815742,73.46864345,27130,39437,377.05,9.7714,70.5515,67.917,118,76.22,14.9,302.2,801.4,10578.09,393.97,8082.4
"21-12-2016",13.08424889,18.93067059,86.61253921,80.80924014,73.49077481,26990,39164,375.25,9.7717,70.7165,67.837,118,77.15,14.95,308.95,796.8,10652.34,393.33,8061.3
"22-12-2016",13.10850628,18.95850755,86.60688084,80.84732231,73.5188442,26968,38997,376.55,9.7617,70.8055,67.848,116,76.8,14.85,306.35,787.05,10652.64,391.03,7979.1
"23-12-2016",13.12674989,19.02970309,86.60746242,80.89864931,73.53249102,26994,38616,372.9,9.7658,70.9335,67.837,117,75.12,14.94,313.15,789.5,10460.94,395.42,7985.75
"26-12-2016",13.06560286,19.05896431,86.69439243,80.938624,73.62983534,27037,38535,369.9,9.7512,70.85,67.76,115,76.51,14.4,307.55,801.8,10136.4,391.67,7908.25
"27-12-2016",13.11176138,19.13099176,86.70331094,80.99154823,73.67299463,27170,39131,379,9.7774,71.084,67.978,117,76.57,14.77,316.85,806.75,10350.54,395.07,8032.85
"28-12-2016",13.05439351,19.15626014,86.69267812,80.99264815,73.71060803,27300,39437,378.25,9.8044,71.0505,68.233,117,75.64,14.55,316.05,810.3,10442.4,395.58,8034.85
"29-12-2016",13.02186529,19.14329694,86.73377917,81.00717542,73.72554888,27562,39637,374.4,9.7675,71.2745,67.935,118,77.69,14.75,321.9,818.5,10745.61,401.73,8103.6
"30-12-2016",13.01687292,19.1823883,86.76379183,81.03442518,73.76815301,27445,39072,376.85,9.7846,71.461,67.955,118,77.88,14.88,325.65,826.35,10901.55,402.07,8185.8
"02-01-2017",13.08517336,19.27175024,86.77616415,81.10937874,73.87346169,27570,39177,378.1,9.8121,71.2765,68.145,119,78.5,14.93,327.05,825.35,11261.94,399.03,8179.5
"03-01-2017",13.09193064,19.28857964,86.8084936,81.14996442,73.90351542,27778,40293,376.55,9.8062,71.0315,68.26,120,78.93,15.19,346,829.85,11250.36,396.63,8192.25
"04-01-2017",13.09925253,19.27615766,86.80562311,81.14247337,73.90329653,27682,40289,384.05,9.7887,71.205,67.886,120,78.5,15.14,343,821.6,11098.26,395.17,8190.5
"05-01-2017",13.12736112,19.29743122,86.86594039,81.13318739,73.94378361,27948,40480,380.45,9.8321,71.8545,67.743,121,78.54,15.24,351.8,833.15,11162.16,395.4,8273.8
"06-01-2017",13.14151511,19.28468059,86.85878183,81.20595282,73.97090261,27887,40360,383.55,9.8422,71.7455,68.115,121,78.95,15.4,346.5,833.75,11358.9,397.88,8243.8
